ID,Tweet,Replies,Retweets,Likes,Bookmarks,Views,PostDate,Timestamp
1665622712612532224,"สินค้ามือสอง ราคาปุกปิกก~~ 
เรากำลังจะย้ายออกจากหอแถว ม.เกษตร บางเขน สิ้นเดือนนี้ เลยขอมาเปิดแผงขายของ 
#dek66 #เกษตรศาสตร์",2,4,1,1,1290,panangpangtod,2023-06-05 07:32:55,2024-11-26 02:03:13
1805051515444605412,"นิสิตใหม่ไม่หลง  (English Below)
ต้อนรับนิสิตใหม่ และต้อนรับการเปิดเทอมจ้า 
มาดูกันว่า ม.เกษตรฯ เรามีสถานที่สำคัญอะไรบ้าง อย่าลืมเซฟเก็บไว้กันหลงนะ
เปิดเทอมแล้วเจอกันน
#เกษตรศาสตร์ #kasetsart #ทีมมก #ku #freshy #ku84  #welcomeku84 #ยินดีต้อนรับ  #เปิดทเทอม #university",0,0,2,4,974,kasetsart_ku,2024-06-24 01:33:12,2024-11-26 02:03:13
1682652435683377155,"(2/2) ""All parties should express themselves in the right and appropriate way befitting the honour of Thainess..,"" part of the statement says.
#Thailand #whatshappeningThailand #KE #Pita #MoveForward #เกษตรศาสตร์",4,3,4,1,3583,KhaosodEnglish,2023-07-22 07:22:57,2024-11-26 02:03:13
1742912844646228080,"ต้องขอบคุณทั้งองค์กรสังคมนิยมแรงงานและคนที่จุดดราม่านะครับ  ให้เครดิตทั้งสองฝ่ายเลย เพราะมันทําให้วันนี้คนมาร่วมเยอะเลย มาตั้ง 13 คน + เจ้าหน้าที่ในเครื่องแบบมาเช็คถึงโต๊ะ 

#ซุ้มศักดิสิทธิ์
#สังคมนิยมแรงงาน
#เกษตรศาสตร์",0,4,4,0,379,AddictedCommue,2024-01-04 14:16:18,2024-11-26 02:03:13
1801473287949795573," "" Welcome KU84 ""  Power Of KU 
โครงการก้าวแรกสู่ศาสตร์แห่งแผ่นดิน ประจำปีการศึกษา 2567 
( Proud To Be KU )
 วันที่ 18-19 มิ.ย. 2567
 อาคารจักรพันธ์เพ็ญศิริ
#เกษตรศาสตร์ #kasetsart #ku #ทีมมก #ku84 #เปิดเทอม #ต้อนรับเปิดเทอม #welcome #welcomeku84 #freshy",0,1,3,1,1458,kasetsart_ku,2024-06-14 04:34:36,2024-11-26 02:03:13
1694318568546959372,"แอดไลน์   http://bit.ly/3AVZOt6  แอดไลน์ตอนนี้ กดรับฟรีทันที!! “Universities Guide Book” ที่รวบรวม Requirement หลักสูตรอินเตอร์ขวัญใจเด็ก GEN Z เอาไว้

#DEK67 #TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์ #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร",0,2,0,0,1055,theplannertutor,2023-08-23 12:00:00,2024-11-26 02:03:13
1859483470092959812,"น้องๆ 68 ม.เกษตร มีอะไรจะบอก
> 𝐓𝐂𝐀𝐒𝟐 เปิดรับสมัครรอบโควตาศิลปวัฒนธรรมและซอฟต์พาวเวอร์ (KU Soft Power)
รายละเอียดที่เปิดรับ : https://shorturl.asia/EkPSO
รายละเอียดเพิ่มเติม : https://admission.ku.ac.th
#tcas68 #tcas #dek68 #Tcas2 #KUSoftpower #kasesart #เกษตรศาสตร์ #ทีมมก",0,1,1,0,489,kasetsart_ku,2024-11-21 06:26:21,2024-11-26 02:03:13
1761690508253184465,"“สุวัจน์” เปิดงาน เดิน-วิ่ง ม.เกษตร  KU RUN 3 ชิงถ้วยพระราชทาน หารายได้สร้างโรงพยาบาลคณะแพทย์ศาสตร์ ม.เกษตรศาสตร์

#สุวัจน์ #เกษตรศาสตร์ #kurun3",0,0,0,0,991,Kom_chad_luek,2024-02-25 09:52:02,2024-11-26 02:03:13
1725822429036175474,"เกิดเหตุเพลิงไหม้ ใน ม.เกษตรศาสตร์ บางเขน ระดมกำลังดับทัน รอตรวจสาเหตุต่อ

https://komchadluek.net/news/crime/563628…

#ไฟไหม้ #เกษตรศาสตร์ #บางเขน #ข่าว #คมชัดลึก",0,0,2,0,2123,Kom_chad_luek,2023-11-18 10:25:05,2024-11-26 02:03:13
1699415602253996359,"แอดไลน์  http://bit.ly/3AVZOt6  แอดไลน์ตอนนี้ กดรับฟรีทันที!! “Universities Guide Book” ที่รวบรวม Requirement หลักสูตรอินเตอร์ขวัญใจเด็ก GEN Z เอาไว้

#TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์ #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร",0,2,0,0,735,theplannertutor,2023-09-06 13:33:47,2024-11-26 02:03:13
1776484692667334968,วันนี้ พรุ่งนี้ว่าง ครับ #เกษตรศาสตร์ #บางเขน #งามวงศ์วาน #จตุจักร,0,0,0,0,601,aumiiss,2024-04-06 05:38:50,2024-11-26 02:03:13
1805222630498488696,"เปิดเทอมวันแรก นิสิต ม.เกษตรชูป้าย ‘อย่าปล่อยการเมืองไทยถอยหลังลงคลอง’ ร้องสิทธิประกันนักโทษความคิด

อ่านข่าว-https://matichon.co.th/politics/news_4646141…

#มติชนออนไลน์ #เกษตรศาสตร์ #บุ้งทะลุวัง #บุ้งเนติพร",101,1021,1891,21,111640,MatichonOnline,2024-06-24 12:53:09,2024-11-26 02:03:13
1819300105121681618,ขอเชิญร่วมงาน “เดินวิ่งปั่น” เฉลิมพระเกียรติพระบาทสมเด็จพระเจ้าอยู่หัว เนื่องในโอกาสมหามงคลเฉลิมพระชนมพรรษา 6 รอบ 28 กรกฎาคม 2567 #Run #วิ่ง #kasetsart #ku #เกษตรศาสตร์,0,1,3,0,770,kasetsart_ku,2024-08-02 09:12:00,2024-11-26 02:03:13
1684426182559940608,หามัธยม มหาลัยเอ้าดอร์หลังเลิกเรียนกันคับ ชชภายนอกคับ #นัดเย็ดกทม #กรุงเทพนัดเย็ด #เกษตรศาสตร์ #ศรีปทุม #จตุจักร #fwbกรุงเทพ #onsกทม #สยาม #imgforgay #ควยมัธยม #ควยมหาลัย,1,0,3,0,1726,Jjaetofeb,2023-07-27 04:51:11,2024-11-26 02:03:13
1859963408462029205,DM #กทม #thetraffic #เกษตรศาสตร์ #บางเขน,0,0,4,0,262,Dayly47449895,2024-11-22 14:13:27,2024-11-26 02:03:13
1691777404833009925,"แอดไลน์   http://bit.ly/3AVZOt6 แอดไลน์ตอนนี้ กดรับฟรีทันที!! “Universities Guide Book” ที่รวบรวม Requirement หลักสูตรอินเตอร์ขวัญใจเด็ก GEN Z เอาไว้

#DEK67 #TCAS #จุฬา #มหิดล #มข #มช #เกษตรศาสตร์  #tcas67 #ธรรมศาสตร์ #MUIC #ศิลปากร",0,1,0,0,916,theplannertutor,2023-08-16 11:42:19,2024-11-26 02:03:13
1857440228275028476,"ใครไป #ลอยกระทง ที่ #เกษตรศาสตร์ #KU มีมาเฟียมาเก็บเงินค่าจอดรถบนฟุตบาท หรือไม่ครับ?

ปล. ปกติเขาไม่ให้จอด แต่วันนี้จนท.อถลุ่มอล่วยให้จอด เพราะไม่มีที่จอดจริงๆ แต่ไม่มีนโยบายให้เก็บเงินครับ",5,119,137,2,9112,BankSuphanatMin,2024-11-15 15:07:14,2024-11-26 02:03:13
1753447682738450548,"วันนี้ 2 กุมภาพันธ์ #ครบรอบ81ปี #เกษตรศาสตร์ 
ข้าพระพุทธเจ้า ในนามนิสิตเก่า KU
น้อมรำลึกในพระมหากรุณาธิคุณ 
-----------
2 กุมภาพันธ์ พ.ศ. 2486 
สถาปนามหาวิทยาลัยเกษตรศาสตร์",0,1,2,0,249,NightSun1911,2024-02-02 15:57:59,2024-11-26 02:03:13
1660348104267423744,"รบกวนช่วยรีหน่อยค่ะ
เวลาประมาณ 23.40 น. ใครที่ขับรถผ่านบริเวณสะพานข้ามแยกเกษตรฝั่งขาออก (ฝั่งม.เกษตร) แล้วพบเห็นอุบัติเหตุรถปิ๊กอัพชนรถจักรยานยนต์ รบกวนติดต่อเรามาหน่อยได้มั้ยคะ พอดีผู้ประสบเหตุเป็นพี่ชายเรา คนขับชนแล้วหนีค่ะ #อุบัติเหตุ #รถชน #เกษตรบางเขน #เกษตรศาสตร์",1,38,2,0,2959,DZemb_1991,2023-05-21 18:13:30,2024-11-26 02:03:13
1851544085305442808,"ดูบอลสด ถ่ายทอดสด ฟุตบอล รีโว่ คัพ เกษตรศาสตร์ VS ทรู แบงค็อก
#ดูบอลสด
#ลิ้งค์ดูบอลสด
#ตารางดูบอลสด
#ฟุตบอลรีโว่คัพ
#เกษตรศาสตร์
#ทรูแบงค็อกยูไนเต็ด",0,0,2,0,549,PostToday,2024-10-30 08:38:04,2024-11-26 02:03:13
1797140769465372679,"“ม.เกษตร” ต่อยอดหลักสูตร “KU CARE” รุ่น2  ยกระดับผู้บริหารระดับสูงขององค์กร สู่มาตรฐานอย่างยั่งยืน  https://energynewscenter.com/%e0%b8%a1-%e0%b9%80%e0%b8%81%e0%b8%a9%e0%b8%95%e0%b8%a3-%e0%b8%95%e0%b9%88%e0%b8%ad%e0%b8%a2%e0%b8%ad%e0%b8%94%e0%b8%ab%e0%b8%a5%e0%b8%b1%e0%b8%81%e0%b8%aa%e0%b8%b9%e0%b8%95%e0%b8%a3-ku-care/… ผ่าน 
@EnergyNewsCent1
#KU Care #เกษตรศาสตร์ #เคยู แคร์ #นโยบายสีเขียว #ธุรกิจ #ความยั่งยืน #เน็ต ซีโร่",0,0,1,0,169,EnergyNewsCent1,2024-06-02 05:38:43,2024-11-26 02:03:13
